FID,SRC_AGENCY,FIRE_ID,YEAR,MONTH,DAY,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
367912,PC,2006-YO-1,2006,6,27,0.1,N, , 
367913,PC,2006-YO-2,2006,6,29,4,N, , 
367914,PC,2006-YO-3,2006,7,3,0.1,N, , 
367915,PC,2005-YO-1,2005,5,5,1800,H, , 
367916,PC,2005-YO-2,2005,5,12,0.1,H, , 
367917,PC,2005-YO-3,2005,5,12,0.1,H, , 
367918,PC,2005-YO-4,2005,6,21,0.01,N, , 
367919,PC,2005-BA-6,2005,5,22,0.1,H, , 
367920,PC,2007-KO-3,2007,9,4,500,H, , 
367921,PC,2006-GL-3,2006,7,4,6,N, , 
367922,PC,2005-KO-1,2005,4,21,90,H, , 
367923,PC,2018BA11,2018,5,26,0.01,H, ,FUL
367924,PC,2018BA34,2018,10,14,0.1,H, ,FUL
367925,PC,2007-BA-12,2007,8,1,0.1,H, , 
367926,PC,2005-BA-1,2005,4,8,10,H, , 
367927,PC,2005-BA-4,2005,5,7,0,H, , 
367928,PC,2004-BA-1,2004,6,5,1,H, , 
367929,PC,2004-BA-2,2004,6,17,0.5,H, , 
367930,PC,2004-BA-4,2004,6,18,0.1,H, , 
367931,PC,2004-BA-5,2004,6,18,0.1,H, , 
367932,PC,2018RM1,2018,5,2,2.5,H-PB, , 
367933,PC,2018RM2,2018,5,8,3,H, ,FUL
367934,PC,2018RM3,2018,5,18,0.01,H, ,FUL
367935,PC,2018RM4,2018,5,20,0.1,H, ,FUL
367936,PC,2018RM5,2018,7,15,0.01,H, ,FUL
367937,PC,2007-RM-1,2007,4,24,600,H, , 
367938,PC,2006-RM-1,2006,4,15,1500,H, , 
367939,PC,2006-RM-2,2006,8,22,0.1,H, , 
367940,PC,2005-RM-1,2005,4,13,25,H, , 
367941,PC,2005-RM-2,2005,4,15,4,H, , 
367942,PC,2005-RM-3,2005,4,15,0.1,H, , 
367943,PC,2005-RM-4,2005,4,18,2500,H, , 
367944,PC,2005-RM-6,2005,10,27,75,H, , 
367945,PC,2007-BA-4,2007,5,16,6.5,H, , 
367946,PC,2007-BA-5,2007,5,14,15,H, , 
367947,PC,2007-BA-7,2007,6,3,0.01,H, , 
367948,PC,2007-BA-8,2007,6,26,0.1,H, , 
367949,PC,2007-BA-9,2007,7,10,0.1,H, , 
367950,PC,2007-BA-10,2007,7,29,0.1,H, , 
367951,PC,2007-BA-14,2007,9,26,0.1,H, , 
367952,PC,2006-BA-2,2006,4,21,0.1,H, , 
367953,PC,2006-BA-3,2006,4,25,0.1,H, , 
367954,PC,2006-BA-4,2006,4,21,0.1,H, , 
367955,PC,2006-BA-5,2006,5,17,0.05,H, , 
367956,PC,2006-BA-6,2006,5,17,0.05,H, , 
367957,PC,2006-BA-10,2006,7,25,0.1,N, , 
367958,PC,2018RE1,2018,6,19,0.52,U, ,FUL
367959,PC,2006-GF-6,2006,8,15,0.1,H, , 
367960,PC,2006-GR-14,2006,8,8,7.6,N, , 
367961,PC,2005-GR-11,2005,9,7,1,H, , 
367962,PC,2007-GF-4,2007,7,9,0.01,H, , 
367963,PC,2007-GF-9,2007,7,15,0.01,H, , 
367964,PC,2007-GF-10,2007,7,28,0.01,H, , 
367965,PC,2007-GF-28,2007,10,16,0.02,H, , 
367966,PC,2006-GF-1,2006,4,9,0.1,H, , 
367967,PC,2005-GF-1,2005,7,2,0.1,H, , 
367968,PC,2005-GF-2,2005,8,12,0.1,H, , 
367969,PC,2006-WL-1,2006,3,10,1400,H, , 
367970,PC,2006-WL-3,2006,7,23,0.1,U, , 
367971,PC,2005-WL-2,2005,8,9,0.1,N, , 
367972,PC,2005-WL-4,2005,9,21,0.1,H, , 
367973,PC,2007-FR-1,2007,7,6,0.35,H, , 
367974,PC,2005-FR-1,2005,8,11,0.1,H, , 
367975,PC,2018PU1,2018,7,21,0.1,H, ,FUL
367976,PC,2005-PU-7,2005,8,10,0.1,N, , 
367977,PC,2005-PU-8,2005,8,10,0.3,N, , 
367978,PC,2005-PU-9,2005,7,8,0.1,H, , 
367979,PC,2005-PU-10,2005,7,25,0.1,N, , 
367980,PC,2005-PU-12,2005,8,9,0.1,N, , 
367981,PC,2018GR1,2018,4,26,1.2,H, ,MOD
367982,PC,2018GR3,2018,6,4,1.1,H, ,FUL
367983,PC,2018GR4,2018,6,8,6.5,N, ,FUL
367984,PC,2018GR5,2018,6,22,3,N, ,FUL
367985,PC,2018GR6,2018,6,25,0.2,H, ,MOD
367986,PC,2018GR8,2018,7,10,17.1,N, ,FUL
367987,PC,2018GR9,2018,7,10,3,N, ,FUL
367988,PC,2018GR10,2018,7,18,0.01,U, ,FUL
367989,PC,2018GR11,2018,8,5,4.5,N, ,MOD
367990,PC,2018GR12,2018,8,13,330,N, ,FUL
367991,PC,2018GR13,2018,10,14,141.2,H-PB, , 
367992,PC,2007-GR-3,2007,7,2,0.1,N, , 
367993,PC,2007-GR-4,2007,9,2,4,H, , 
367994,PC,2006-GR-2,2006,7,12,1,N, , 
367995,PC,2006-GR-3,2006,7,12,25,N, , 
367996,PC,2006-GR-4,2006,7,12,56,N, , 
367997,PC,2006-GR-5,2006,7,12,280,N, , 
367998,PC,2006-GR-6,2006,7,12,1.4,N, , 
367999,PC,2006-GR-7,2006,7,15,60,H, , 
368000,PC,2006-GR-8,2006,7,16,60,U, , 
368001,PC,2006-GR-9,2006,7,24,91.4,N, , 
368002,PC,2006-GR-10,2006,7,24,895,N, , 
368003,PC,2006-GR-11,2006,7,29,56.22,N, , 
368004,PC,2006-GR-12,2006,8,2,16,N, , 
368005,PC,2006-GR-13,2006,8,5,267,U, , 
368006,PC,2006-GR-15,2006,8,8,0.5,N, , 
368007,PC,2006-GR-16,2006,8,25,5,H, , 
368008,PC,2005-GR-2,2005,5,11,1,H, , 
368009,PC,2005-GR-4,2005,7,8,0.5,H, , 
368010,PC,2005-GR-5,2005,7,28,0.6,U, , 
368011,PC,2005-GR-6,2005,7,28,0.1,U, , 
368012,PC,2005-GR-7,2005,8,20,1030,H, , 
368013,PC,2005-GR-8,2005,8,22,0.05,N, , 
368014,PC,2005-GR-13,2005,10,15,3,H, , 
368015,PC,2018GR2,2018,4,27,1,H, ,MOD
368016,PC,2018GR7,2018,7,7,11,H, ,MOD
368017,PC,2007-GR-1,2007,4,17,8,H, , 
368018,PC,2007-GR-2,2007,4,17,8.5,H, , 
368019,PC,2007-GR-5,2007,10,25,144,H, , 
368020,PC,2006-GR-1,2006,6,29,7.2,H, , 
368021,PC,2006-GR-17,2006,9,6,6.5,H, , 
368022,PC,2005-GR-1,2005,4,15,0.1,H, , 
368023,PC,2005-GR-3,2005,5,21,0.1,H, , 
368024,PC,2005-GR-9,2005,8,24,8,N, , 
368025,PC,2005-GR-10,2005,9,7,1,H, , 
368026,PC,2005-GR-12,2005,9,9,79,N, , 
368027,PC,2018WL1,2018,7,17,0.001,H, ,FUL
368028,PC,2007-WL-1,2007,8,24,0.1,N, , 
368029,PC,2006-WL-2,2006,7,1,0.1,N, , 
368030,PC,2006-WL-4,2006,8,18,1,N, , 
368031,PC,2005-WL-1,2005,8,1,0.1,H, , 
368032,PC,2005-WL-3,2005,8,9,0.1,N, , 
368033,PC,2018PU2,2018,8,20,0.01,H, ,FUL
368034,PC,2006-PU-1,2006,7,17,0.5,N, , 
368035,PC,2006-PU-2,2006,7,20,14.5,N, , 
368036,PC,2006-PU-3,2006,7,22,1.1,N, , 
368037,PC,2006-PU-4,2006,8,10,350,H, , 
368038,PC,2006-PU-5,2006,8,12,0.2,N, , 
368039,PC,2006-PU-6,2006,9,17,0.1,N, , 
368040,PC,2006-PU-7,2006,9,17,0.1,N, , 
368041,PC,2005-PU-1,2005,7,22,0.1,N, , 
368042,PC,2005-PU-2,2005,7,22,2,N, , 
368043,PC,2005-PU-3,2005,7,25,0.1,N, , 
368044,PC,2005-PU-4,2005,8,9,0.1,N, , 
368045,PC,2005-PU-5,2005,8,10,0.1,N, , 
368046,PC,2005-PU-6,2005,8,10,0.1,N, , 
368047,PC,2005-PU-11,2005,8,5,0.75,N, , 
368048,PC,2005-PU-13,2005,8,10,0.1,N, , 
368049,PC,2005-PU-14,2005,8,11,0.1,N, , 
368050,PC,2005-PU-15,2005,8,11,0.4,N, , 
368051,PC,2005-PU-16,2005,8,11,6,N, , 
368052,PC,2005-PU-18,2005,8,25,1,N, , 
368053,PC,2005-PU-19,2005,8,25,0.5,N, , 
368054,PC,2007-KG-1,2007,4,23,1,U, , 
368055,PC,2007-KG-2,2007,4,26,1,U, , 
368056,PC,2006-KG-1,2006,4,13,1,U, , 
368057,PC,2006-KG-2,2006,4,27,1,U, , 
368058,PC,2005-KG-1,2005,4,17,2,H, , 
368059,PC,2005-KG-2,2005,4,20,1,H, , 
368060,PC,2005-KG-3,2005,4,20,1,H, , 
368061,PC,2018LM2,2018,7,9,15,H-PB, , 
368062,PC,2007-LM-1,2007,5,4,30,H, , 
368063,PC,2007-LM-2,2007,5,13,3,H, , 
368064,PC,2007-LM-3,2007,7,12,0.1,N, , 
368065,PC,2007-LM-4,2007,7,27,0.1,H, , 
368066,PC,2006-LM-1,2006,10,10,1.5,H, , 
368067,PC,2005-LM-1,2005,5,9,10,H, , 
368068,PC,2007-CB-1,2007,5,11,2,H, , 
368069,PC,2007-PE-1,2007,2,1,0.02,H, , 
368070,PC,2006-BP-2,2006,8,21,0.1,H, , 
368071,PC,2018TI1,2018,5,9,5,H-PB, , 
368072,PC,2007-SL-1,2007,6,15,0.5,U, , 
368073,PC,2007-SL-2,2007,9,3,0.1,H, , 
368074,PC,2006-KE-2,2006,1,19,0.01,H, , 
368075,PC,2018PP5,2018,3,26,0.391,H-PB, , 
368076,PC,2018PP6,2018,12,25,0.0001,H, ,FUL
368077,PC,2019VU1,2019,7,31,30,N, ,MON
368078,PC,2012WAFU1,2012,8,21,150,N, , 
368079,PC,2011-WAFU-1,2011,7,1,4,N, ,MOD
368080,PC,2015SE1,2015,6,29,100,N, ,MOD
368081,PC,2013NA3,2013,6,14,17.4,N, ,MOD
368082,PC,2015NA3,2015,5,25,17299,N, ,MOD
368083,PC,2014SY1,2014,6,19,100,N, ,MOD
368084,PC,2009-NA-9,2009,0,0,200,N, ,MOD
368085,PC,2009-NA-15,2009,1,8,1,N, ,MOD
368086,PC,2012NA1,2012,6,24,4036,N, , 
368087,PC,2013NA4,2013,6,28,1086,N, ,MOD
368088,PC,2013NA8,2013,7,1,1,N, ,MOD
368089,PC,2015NA4,2015,5,30,670,N, ,MOD
368090,PC,2015NC1,2015,5,29,200,N, ,MOD
368091,PC,2013NA6,2013,6,29,0.5,N, ,MOD
368092,PC,2013NA7,2013,6,29,8.3,N, ,MOD
368093,PC,2012NA5,2012,7,25,100,N, , 
368094,PC,2012NA7,2012,8,7,100,N, , 
368095,PC,2013NA1,2013,6,13,8819.1,N, ,MOD
368096,PC,2013NA5,2013,6,28,3699.9,N, ,MOD
368097,PC,2013NA9,2013,7,3,6.2,N, ,MOD
368098,PC,2014NA1,2014,7,1,50,N, ,MOD
368099,PC,2015NA2,2015,5,29,12210,N, ,MOD
368100,PC,2015NA7,2015,6,25,1173,N, ,MOD
368101,PC,2016NA5,2016,7,3,2,N, ,MOD
368102,PC,2017NA6,2017,6,28,50,N, ,MOD
368103,PC,2002-KL-1,2002,8,9,0.1,H, , 
368104,PC,2009-NA-1,2009,0,0,0.2,N, ,MOD
368105,PC,2009-NA-4,2009,0,0,300,N, ,MOD
368106,PC,2009-NA-5,2009,0,0,177,N, ,MOD
368107,PC,2009-NA-6,2009,0,0,2,N, ,MOD
368108,PC,2009-NA-7,2009,0,0,3150,N, ,MOD
368109,PC,2009-NA-8,2009,0,0,1900,N, ,MOD
368110,PC,2009-NA-10,2009,0,0,8,N, ,MOD
368111,PC,2009-NA-11,2009,0,0,1,N, ,MOD
368112,PC,2009-NA-12,2009,0,0,400,N, ,MOD
368113,PC,2009-NA-16,2009,2,8,1500,N, ,MOD
368114,PC,2009-NA-17,2009,4,8,20,N, ,MOD
368115,PC,2009-NA-18,2009,5,8,400,N, ,MOD
368116,PC,2011-NA-1,2011,7,7,100,N, ,MOD
368117,PC,2012NA2,2012,7,24,192,N, , 
368118,PC,2012NA6,2012,7,30,1,N, , 
368119,PC,2014NA2,2014,8,1,2872,N, ,MOD
368120,PC,2016NA1,2016,6,10,500,N, ,MOD
368121,PC,2017NA3,2017,5,30,86,N, ,MOD
368122,PC,2017NA4,2017,5,30,4,N, ,MOD
368123,PC,2009-NA-2,2009,0,0,10,N, ,MOD
368124,PC,2009-NA-3,2009,0,0,1,N, ,MOD
368125,PC,2009-NA-14,2009,0,0,10,N, ,MOD
368126,PC,2012NA3,2012,7,24,100,N, , 
368127,PC,2012NA4,2012,7,25,100,N, , 
368128,PC,2013NA2,2013,6,13,3548.1,N, ,MOD
368129,PC,2015NA5,2015,5,30,356,N, ,MOD
368130,PC,2015NA8,2015,7,1,50,N, ,MOD
368131,PC,2015NA9,2015,7,1,200,N, ,MOD
368132,PC,2015NA10,2015,7,5,55,N, ,MOD
368133,PC,2016NA2,2016,6,18,0.5,N, ,MOD
368134,PC,2016NA4,2016,6,30,10,N, ,MOD
368135,PC,2017NA1,2017,5,30,755,N, ,MOD
368136,PC,2017NA2,2017,5,30,970,N, ,MOD
368137,PC,2017NA5,2017,5,30,3,N, ,MOD
368138,PC,2017NA7,2017,8,31,950,N,Type 5,MOD
368139,PC,2019NA1,2019,10,2,0.2,U, ,MON
368140,PC,76WB014,1976,6,23,1.2,N, , 
368141,PC,79WB009,1979,6,17,7.3,N, , 
368142,PC,79WB031,1979,6,27,1.2,N, , 
368143,PC,79WB082,1979,7,10,2.4,N, , 
368144,PC,79WB092,1979,7,31,0.4,N, , 
368145,PC,80WB005,1980,5,15,377,N, , 
368146,PC,80WB006,1980,5,15,0.1,N, , 
368147,PC,80WB022,1980,6,22,480,N, , 
368148,PC,80WB033,1980,6,28,2,N, , 
368149,PC,80WB057,1980,8,1,14,N, , 
368150,PC,81WB036,1981,8,10,54258,N, , 
368151,PC,81WB037,1981,8,10,32000,N, , 
368152,PC,84WB037,1984,8,2,0.4,N, , 
368153,PC,84WB050,1984,8,4,11783,N, , 
368154,PC,87WB004,1987,5,24,0.4,N, , 
368155,PC,89WB004,1989,7,15,0.2,N, , 
368156,PC,93WB012,1993,6,8,2,N, , 
368157,PC,93WB013,1993,6,8,3,U, , 
368158,PC,93WB034,1993,7,27,30,N, , 
368159,PC,94WB014,1994,6,19,0.1,N, , 
368160,PC,94WB015,1994,6,19,1.5,N, , 
368161,PC,98WB024,1998,7,5,7,N, , 
368162,PC,99WB011,1999,7,10,35,N, , 
368163,PC,2009-WB-14,2009,0,0,32,N, ,MOD
368164,PC,2009-WB-6,2009,12,6,0.1,N, ,MOD
368165,PC,2009-WB-7,2009,12,6,52,N, ,MOD
368166,PC,2009-WB-8,2009,12,6,0.1,N, ,MOD
368167,PC,2009-WB-9,2009,0,0,1354,N, ,MOD
368168,PC,2008-WB-14,2008,0,0,10,N, ,FUL
368169,PC,2008-WB-22,2008,0,0,2,N, ,MOD
368170,PC,2010-WB-18,2010,7,21,2.5,N, ,MOD
368171,PC,2010-WB-12,2010,6,26,23.6,N, ,MOD
368172,PC,2012WB31,2012,8,8,0.5,N, , 
368173,PC,2014WB25,2014,7,30,85917.7,N, ,FUL
368174,PC,2014WB10,2014,6,26,5910.3,N, ,FUL
368175,PC,2015WB17,2015,6,21,1138.7,N, ,MOD
368176,PC,2017WB18,2017,7,10,23.2,N, ,MOD
368177,PC,2004-WB-23,2004,7,11,42,N, , 
368178,PC,2004-WB-24,2004,7,11,1,N, , 
368179,PC,2004-WB-28,2004,7,12,0.1,N, , 
368180,PC,2004-WB-31,2004,7,14,0.1,N, , 
368181,PC,2004-WB-41,2004,7,19,0.1,N, , 
368182,PC,2001-LM-2,2001,5,10,8,H, , 
368183,PC,2001-WB-8,2001,7,4,1.2,N, , 
368184,PC,2001-WB-9,2001,7,5,0.6,N, , 
368185,PC,2001-WB-10,2001,7,5,3868,N, , 
368186,PC,48WB012,1948,6,2,2.5,H, , 
368187,PC,50WB038,1950,7,5,2023.5,N, , 
368188,PC,53WB005,1953,5,13,394.6,H, , 
368189,PC,53WB028,1953,6,20,2.5,N, , 
368190,PC,53WB041,1953,7,13,26305,N, , 
368191,PC,55WB088,1955,7,11,0.6,N, , 
368192,PC,55WB089,1955,7,12,1.6,N, , 
368193,PC,55WB132,1955,9,13,0.1,H, , 
368194,PC,61WB005,1961,7,10,0.1,H, , 
368195,PC,63WB002,1963,7,1,4.9,N, , 
368196,PC,70WB019,1970,7,5,0.1,H, , 
368197,PC,70WB020,1970,7,6,3.6,N, , 
368198,PC,70WB041,1970,8,4,48.6,N, , 
368199,PC,71WB018,1971,6,26,5303.1,N, , 
368200,PC,71WB048,1971,7,9,2,N, , 
368201,PC,71WB055,1971,7,21,0.2,N, , 
368202,PC,71WB065,1971,8,3,453.3,N, , 
368203,PC,71WB069,1971,8,4,0.8,N, , 
368204,PC,71WB076,1971,8,9,0.1,N, , 
368205,PC,72WB006,1972,6,4,40.5,H, , 
368206,PC,72WB022,1972,7,19,0.3,H, , 
368207,PC,72WB028,1972,8,22,0.2,N, , 
368208,PC,73WB001,1973,5,3,1,H, , 
368209,PC,73WB020,1973,6,13,0.1,H, , 
368210,PC,73WB027,1973,6,27,0.1,H, , 
368211,PC,74WB001,1974,5,26,0.1,H, , 
368212,PC,74WB007,1974,6,26,0.1,N, , 
368213,PC,74WB015,1974,7,20,0.1,U, , 
368214,PC,77WB005,1977,5,22,2,N, , 
368215,PC,78WB005,1978,6,1,0.8,H, , 
368216,PC,78WB???,1978,6,14,0.4,N, , 
368217,PC,78WB035,1978,7,9,0.2,N, , 
368218,PC,79WB001,1979,6,9,0.1,U, , 
368219,PC,79WB003,1979,6,16,0.1,H, , 
368220,PC,79WB012,1979,6,19,6134,N, , 
368221,PC,79WB020,1979,6,22,3.5,N, , 
368222,PC,79WB043,1979,6,29,24038,N, , 
368223,PC,79WB051,1979,6,30,1,N, , 
368224,PC,79WB070,1979,7,4,0.5,N, , 
368225,PC,79WB083,1979,7,15,1.2,N, , 
368226,PC,80WB015,1980,6,20,0.2,N, , 
368227,PC,80WB026,1980,6,26,2,N, , 
368228,PC,81WB011,1981,6,2,0.5,N, , 
368229,PC,81WB029,1981,6,27,0.5,N, , 
368230,PC,81WB073,1981,8,17,470,N, , 
368231,PC,81WB091,1981,8,27,0.1,N, , 
368232,PC,82WB014,1982,6,13,0.1,N, , 
368233,PC,82WB047,1982,7,27,0.4,H, , 
368234,PC,83WB017,1983,6,28,5.1,N, , 
368235,PC,84WB034,1984,7,31,0.4,N, , 
368236,PC,85WB001,1985,5,15,1.6,H, , 
368237,PC,86WB014,1986,7,14,1.6,N, , 
368238,PC,86WB015,1986,7,14,0.4,N, , 
368239,PC,86WB020,1986,8,1,1.2,N, , 
368240,PC,87WB001,1986,8,2,0.1,H, , 
368241,PC,87WB012,1987,7,14,0.1,N, , 
368242,PC,89WB001,1989,6,15,0.1,N, , 
368243,PC,89WB027,1989,7,18,3,N, , 
368244,PC,89WB028,1989,7,18,3.7,N, , 
368245,PC,89WB029,1989,7,18,0.2,N, , 
368246,PC,89WB030,1989,7,18,1,N, , 
368247,PC,89WB031,1989,7,18,2,N, , 
368248,PC,90WB050,1990,8,6,0.9,N, , 
368249,PC,90WB066,1990,8,21,0,H, , 
368250,PC,94WB011,1994,6,18,1,N, , 
368251,PC,2008-WB-11,2008,0,0,0.1,N, ,FUL
368252,PC,2012WB13,2012,7,10,150,N, , 
368253,PC,2012WB27,2012,7,28,0.1,N, , 
368254,PC,2013WB5,2013,6,1,1.1,N, ,FUL
368255,PC,2013WB23,2013,7,10,431.9,N, ,MOD
368256,PC,2013WB44,2013,9,9,3.1,N, ,MOD
368257,PC,2015WB33,2015,6,26,0.1,N, ,FUL
368258,PC,2015WB34,2015,6,26,0.2,N, ,FUL
368259,PC,2015WB35,2015,6,26,0.3,N, ,FUL
368260,PC,2015WB42,2015,6,27,0.2,N, ,MOD
368261,PC,2015WB47,2015,6,29,0.2,N, ,MOD
368262,PC,2016WB4,2016,6,26,0.3,N, ,FUL
368263,PC,2017WB25,2017,8,3,0.1,N, ,FUL
368264,PC,2019WB24,2019,7,24,20.2,N, ,FUL
368265,PC,2009-NA-13,2009,0,0,200,N, ,MOD
368266,PC,2015KL1,2015,6,20,1,N, ,MOD
368267,PC,2015NA1,2015,5,25,39924,N, ,MOD
368268,PC,2015NA6,2015,5,30,2882,N, ,MOD
368269,PC,2016NA3,2016,6,29,12,N, ,MOD
368270,PC,56WB039,1956,7,8,0.1,N, , 
368271,PC,79WB016,1979,6,20,2.4,N, , 
368272,PC,2015WB44,2015,6,28,899.2,N, ,MOD
368273,PC,2015WB50,2015,7,24,12.4,N, ,MOD
368274,PC,2010-KL-1,2010,1,8,0.1,H, ,FUL
368275,PC,75WB012,1975,7,3,0.4,N, , 
368276,PC,75WB013,1975,7,5,0.8,N, , 
368277,PC,75WB023,1975,7,13,0.2,N, , 
368278,PC,75WB026,1975,8,9,0.6,N, , 
368279,PC,76WB001,1976,5,23,2,N, , 
368280,PC,76WB009,1976,6,8,1.1,N, , 
368281,PC,76WB013,1976,6,20,0.1,H, , 
368282,PC,76WB017,1976,7,4,0.1,N, , 
368283,PC,76WB018,1976,7,5,1.2,N, , 
368284,PC,76WB022,1976,7,6,0.1,N, , 
368285,PC,76WB029,1976,7,27,0.1,N, , 
368286,PC,76WB034,1976,8,16,3.6,N, , 
368287,PC,76WB035,1976,8,16,2,N, , 
368288,PC,77WB002,1977,5,9,0.4,N, , 
368289,PC,77WB003,1977,5,10,0.1,N, , 
368290,PC,77WB008,1977,6,22,0.1,N, , 
368291,PC,78WB001,1978,5,19,0.2,N, , 
368292,PC,78WB003,1978,5,29,1.2,N, , 
368293,PC,78WB004,1978,6,1,2,N, , 
368294,PC,78WB008,1978,6,13,0.2,N, , 
368295,PC,78WB009,1978,6,13,0.8,N, , 
368296,PC,78WB016,1978,6,14,2,N, , 
368297,PC,78WB021,1978,6,24,0.1,N, , 
368298,PC,78WB022,1978,6,24,0.6,N, , 
368299,PC,78WB023,1978,6,24,3.2,N, , 
368300,PC,78WB040,1978,8,27,0.1,H, , 
368301,PC,79WB004,1979,6,16,0.1,U, , 
368302,PC,79WB006,1979,6,17,2,N, , 
368303,PC,79WB007,1979,6,17,0.1,N, , 
368304,PC,79WB008,1979,6,17,3.6,N, , 
368305,PC,79WB010,1979,6,17,17,N, , 
368306,PC,79WB011,1979,6,17,17,N, , 
368307,PC,79WB011,1979,6,17,0.1,N, , 
368308,PC,79WB015,1979,6,20,6.1,N, , 
368309,PC,79WB017,1979,6,22,0.8,N, , 
368310,PC,79WB018,1979,6,22,7.3,N, , 
368311,PC,79WB022,1979,6,23,0.1,N, , 
368312,PC,79WB023,1979,6,23,0.2,N, , 
368313,PC,79WB025,1979,6,23,3,N, , 
368314,PC,79WB026,1979,6,23,0.1,N, , 
368315,PC,79WB028,1979,6,27,2,N, , 
368316,PC,79WB029,1979,6,27,0.4,N, , 
368317,PC,79WB032,1979,6,28,2,N, , 
368318,PC,79WB033,1979,6,28,0.8,N, , 
368319,PC,79WB034,1979,6,29,0.2,N, , 
368320,PC,79WB035,1979,6,29,0.2,N, , 
368321,PC,79WB036,1979,6,29,0.1,N, , 
368322,PC,79WB037,1979,6,29,0.4,N, , 
368323,PC,79WB041,1979,6,29,2.4,N, , 
368324,PC,79WB047,1979,6,30,0.1,N, , 
368325,PC,79WB061,1979,7,1,342,N, , 
368326,PC,79WB068,1979,7,3,1.2,N, , 
368327,PC,79WB073,1979,7,9,8,N, , 
368328,PC,79WB074,1979,7,9,0.1,N, , 
368329,PC,79WB091,1979,7,31,0.8,N, , 
368330,PC,79WB094,1979,8,10,0.4,N, , 
368331,PC,79WB095,1979,8,10,0.3,N, , 
368332,PC,79WB096,1979,8,10,0.1,N, , 
368333,PC,79WB097,1979,8,10,0.2,N, , 
368334,PC,79WB098,1979,8,11,1,N, , 
368335,PC,79WB102,1979,8,17,0.4,N, , 
368336,PC,80WB002,1980,5,11,0.7,H, , 
368337,PC,80WB004,1980,5,12,0.1,H, , 
368338,PC,80WB016,1980,6,20,3,N, , 
368339,PC,80WB018,1980,6,22,8,N, , 
368340,PC,80WB019,1980,6,22,0.1,N, , 
368341,PC,80WB029,1980,6,27,9.1,N, , 
368342,PC,80WB034,1980,6,29,19100,N, , 
368343,PC,80WB037,1980,6,29,0.5,N, , 
368344,PC,80WB041,1980,7,2,8100,N, , 
368345,PC,80WB043,1980,7,5,6100,N, , 
368346,PC,80WB045,1980,7,9,230,N, , 
368347,PC,80WB049,1980,7,13,5,N, , 
368348,PC,80WB050,1980,7,13,10,N, , 
368349,PC,80WB051,1980,7,14,10,N, , 
368350,PC,80WB052,1980,7,15,0.5,N, , 
368351,PC,80WB053,1980,7,15,57856,N, , 
368352,PC,80WB059,1980,8,12,4,N, , 
368353,PC,81WB005,1981,5,24,2,N, , 
368354,PC,81WB006,1981,5,24,6.3,N, , 
368355,PC,81WB007,1981,5,24,0.3,N, , 
368356,PC,81WB015,1981,6,24,6,N, , 
368357,PC,81WB016,1981,6,24,0.5,N, , 
368358,PC,81WB035,1981,8,9,3.2,N, , 
368359,PC,81WB059,1981,8,16,0.5,N, , 
368360,PC,81WB071,1981,8,17,300,N, , 
368361,PC,81WB072,1981,8,17,4.4,N, , 
368362,PC,81WB075,1981,8,18,0.5,N, , 
368363,PC,81WB083,1981,8,20,4,N, , 
368364,PC,82WB008,1982,6,6,0.6,N, , 
368365,PC,82WB015,1982,6,14,200,N, , 
368366,PC,82WB016,1982,6,14,100,N, , 
368367,PC,82WB018,1982,6,14,0.1,N, , 
368368,PC,82WB019,1982,6,15,0.1,N, , 
368369,PC,82WB022,1982,6,15,0.1,N, , 
368370,PC,82WB023,1982,6,15,0.8,N, , 
368371,PC,82WB026,1982,6,16,0.8,N, , 
368372,PC,82WB027,1982,6,18,7.2,N, , 
368373,PC,82WB033,1982,6,26,0.5,N, , 
368374,PC,82WB034,1982,6,26,0.3,N, , 
368375,PC,82WB036,1982,6,29,1.2,N, , 
368376,PC,82WB041,1982,7,10,0.2,N, , 
368377,PC,82WB043,1982,7,14,0.4,N, , 
368378,PC,82WB045,1982,7,21,0.2,N, , 
368379,PC,82WB048,1982,7,29,4.2,N, , 
368380,PC,82WB052,1982,8,17,0.1,N, , 
368381,PC,83WB002,1983,5,30,0.2,N, , 
368382,PC,83WB006,1983,6,28,0.4,N, , 
368383,PC,83WB007,1983,6,28,1.2,N, , 
368384,PC,83WB008,1983,6,28,0.5,N, , 
368385,PC,83WB009,1983,6,28,0.4,N, , 
368386,PC,83WB010,1983,6,28,0.1,N, , 
368387,PC,83WB012,1983,6,28,0.5,N, , 
368388,PC,83WB013,1983,6,28,0.1,N, , 
368389,PC,83WB014,1983,6,28,1.1,N, , 
368390,PC,83WB016,1983,6,28,0.2,N, , 
368391,PC,83WB022,1983,7,29,0.6,N, , 
368392,PC,83WB023,1983,7,29,0.8,N, , 
368393,PC,83WB024,1983,7,29,0.4,N, , 
368394,PC,83WB025,1983,7,29,0.1,N, , 
368395,PC,83WB027,1983,7,31,1.6,N, , 
368396,PC,83WB028,1983,8,3,0.6,N, , 
368397,PC,83WB030,1983,8,27,632.8,N, , 
368398,PC,84WB992,1984,5,6,0.3,N, , 
368399,PC,84WB003,1984,5,27,25,N, , 
368400,PC,84WB004,1984,5,27,1.2,N, , 
368401,PC,84WB006,1984,5,27,0.4,N, , 
368402,PC,84WB009,1984,5,30,0.5,N, , 
368403,PC,84WB011,1984,6,13,4.8,N, , 
