FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
433743,ON,50.719,-91.5755999999999,2018,7,12,2018-07-12,0.600000023842,N,IFR,FUL
433744,ON,49.1586,-91.4479999999999,2018,6,10,2018-06-10,0.10000000149,H,IFR,FUL
433745,ON,48.5765,-89.7458,2018,5,7,2018-05-07,8.0,H,IFR,FUL
433746,ON,50.0917999999999,-95.1480999999999,2018,5,15,2018-05-15,0.800000011921,N,IFR,FUL
433747,ON,46.9861,-79.9565,2018,7,1,2018-07-01,5.5,N,IFR,FUL
433748,ON,48.9375,-91.8046999999999,2018,7,30,2018-07-30,0.10000000149,N,IFR,FUL
433749,ON,51.1818,-88.8378,2018,7,30,2018-07-30,2.79999995232,N,IFR,FUL
433750,ON,49.6841,-91.1486,2018,8,8,2018-08-08,0.10000000149,N,IFR,FUL
433751,ON,52.9444,-87.3637999999999,2018,8,23,2018-08-23,0.20000000298,H,IFR,FUL
433752,ON,51.5146999999999,-94.7085,2018,7,27,2018-07-27,0.300000011921,N,IFR,FUL
433753,ON,49.9604,-81.504,2018,9,4,2018-09-04,0.300000011921,H,IFR,FUL
433754,ON,47.0810999999999,-83.1585,2018,7,13,2018-07-13,0.10000000149,H,IFR,FUL
433755,ON,46.7884,-81.8994,2018,6,29,2018-06-29,2.0,N,IFR,FUL
433756,ON,46.7881,-79.8607999999999,2018,7,3,2018-07-03,0.20000000298,N,IFR,FUL
433757,ON,44.6013999999999,-78.1950999999999,2018,5,7,2018-05-07,0.300000011921,H,IFR,FUL
433758,ON,50.0816999999999,-91.6783999999999,2018,8,19,2018-08-19,0.10000000149,N,IFR,FUL
433759,ON,50.0127,-91.9701,2018,8,24,2018-08-24,0.10000000149,N,IFR,FUL
433760,ON,51.2563,-93.4893,2018,7,15,2018-07-15,0.10000000149,N,IFR,FUL
433761,ON,48.1064,-89.6551,2018,6,14,2018-06-14,6.0,N,IFR,FUL
433762,ON,46.6477999999999,-80.0977,2018,6,30,2018-06-30,0.300000011921,N,IFR,FUL
433763,ON,46.1572999999999,-80.299,2018,6,25,2018-06-25,0.20000000298,H,IFR,FUL
433764,ON,49.7629,-92.8706999999999,2018,5,12,2018-05-12,0.5,H,IFR,FUL
433765,ON,49.776,-92.8733,2018,4,29,2018-04-29,0.40000000596,H,IFR,FUL
433766,ON,51.393,-94.4624,2018,8,18,2018-08-18,0.10000000149,N,IFR,FUL
433767,ON,46.3119,-82.6007,2018,8,18,2018-08-18,0.10000000149,H,IFR,FUL
433768,ON,46.6845,-81.0781999999999,2018,6,26,2018-06-26,0.300000011921,H,IFR,FUL
433769,ON,46.3941,-79.3616999999999,2018,7,17,2018-07-17,0.10000000149,N,IFR,FUL
433770,ON,46.3639999999999,-78.7837999999999,2018,7,10,2018-07-10,0.10000000149,H,IFR,FUL
433771,ON,45.3727,-78.1614,2018,9,12,2018-09-12,0.10000000149,H,IFR,FUL
433772,ON,48.881,-92.3295999999999,2018,8,4,2018-08-04,2.5,N,IFR,FUL
433773,ON,46.7832,-80.9505,2018,6,12,2018-06-12,0.20000000298,H,IFR,FUL
433774,ON,51.567,-94.6988999999999,2018,7,21,2018-07-21,0.40000000596,N,IFR,FUL
433775,ON,45.0069,-79.7703999999999,2018,7,5,2018-07-05,0.20000000298,N,IFR,FUL
433776,ON,52.6004999999999,-88.6765999999999,2018,7,14,2018-07-14,0.5,N,IFR,FUL
433777,ON,46.1004,-80.2955,2018,8,8,2018-08-08,0.10000000149,N,IFR,FUL
433778,ON,49.5673,-85.5401999999999,2018,7,16,2018-07-16,0.10000000149,N,IFR,FUL
433779,ON,46.5463999999999,-79.8148999999999,2018,7,7,2018-07-07,0.10000000149,N,IFR,FUL
433780,ON,50.0473,-94.9515999999999,2018,9,2,2018-09-02,0.40000000596,N,IFR,FUL
433781,ON,46.4243,-80.6752,2018,7,1,2018-07-01,0.300000011921,N,IFR,FUL
433782,ON,46.9925,-80.4219999999999,2018,7,5,2018-07-05,6.0,N,IFR,FUL
433783,ON,48.9382,-90.9823999999999,2018,7,31,2018-07-31,0.10000000149,N,IFR,FUL
433784,ON,52.1034999999999,-94.3148,2018,5,8,2018-05-08,0.300000011921,H,IFR,MDP
433785,ON,50.2858,-89.0571,2018,5,25,2018-05-25,0.20000000298,H,IFR,FUL
433786,ON,49.7901,-85.9262999999999,2018,5,14,2018-05-14,0.10000000149,H,IFR,FUL
433787,ON,45.5775,-78.4602,2018,8,28,2018-08-28,0.10000000149,H,IFR,FUL
433788,ON,47.0305,-80.2305,2018,6,30,2018-06-30,0.20000000298,N,IFR,FUL
433789,ON,49.8434999999999,-91.9603,2018,7,28,2018-07-28,3.40000009537,N,IFR,FUL
433790,ON,50.4241999999999,-89.4840999999999,2018,7,28,2018-07-28,0.10000000149,N,IFR,FUL
433791,ON,48.7259999999999,-92.1765,2018,8,4,2018-08-04,0.10000000149,N,IFR,FUL
433792,ON,50.6011,-93.7651,2018,8,23,2018-08-23,0.20000000298,N,IFR,FUL
433793,ON,49.7014,-93.4776999999999,2018,7,28,2018-07-28,1.0,N,IFR,FUL
433794,ON,50.1794,-94.4626999999999,2018,5,16,2018-05-16,0.699999988079,N,IFR,FUL
433795,ON,49.4005,-92.2646,2018,6,27,2018-06-27,0.10000000149,N,IFR,FUL
433796,ON,46.7404,-80.3147,2018,7,3,2018-07-03,0.10000000149,N,IFR,FUL
433797,ON,51.4816999999999,-93.3260999999999,2018,8,25,2018-08-25,0.10000000149,N,IFR,FUL
433798,ON,50.8678,-89.6397999999999,2018,8,20,2018-08-20,1.20000004768,N,IFR,FUL
433799,ON,51.4155,-94.3860999999999,2018,7,14,2018-07-14,0.20000000298,N,IFR,FUL
433800,ON,46.7483,-81.0223,2018,6,10,2018-06-10,0.5,H,IFR,FUL
433801,ON,50.1293999999999,-94.932,2018,4,19,2018-04-19,0.40000000596,H,IFR,FUL
433802,ON,44.7158,-77.9235,2018,7,2,2018-07-02,2.70000004768,N,IFR,FUL
433803,ON,49.6433,-94.158,2018,6,18,2018-06-18,0.20000000298,N,IFR,FUL
433804,ON,49.8046,-84.1362,2018,5,13,2018-05-13,0.300000011921,H,IFR,FUL
433805,ON,53.1242,-92.6525,2018,8,11,2018-08-11,1.0,N,IFR,FUL
433806,ON,45.9119,-79.1791,2018,6,24,2018-06-24,0.10000000149,H,IFR,FUL
433807,ON,45.9217,-79.9856999999999,2018,5,18,2018-05-18,0.20000000298,H,IFR,FUL
433808,ON,47.1529,-79.9261999999999,2018,7,16,2018-07-16,0.20000000298,N,IFR,FUL
433809,ON,52.3247,-91.4081,2018,7,9,2018-07-09,12.0,N,IFR,MON
433810,ON,51.4299,-87.6739,2018,9,7,2018-09-07,0.10000000149,N,IFR,MON
433811,ON,46.6642999999999,-80.6461999999999,2018,5,21,2018-05-21,1.0,H,IFR,FUL
433812,ON,46.9153999999999,-81.5190999999999,2018,8,5,2018-08-05,0.10000000149,N,IFR,FUL
433813,ON,46.3832999999999,-81.9612,2018,5,30,2018-05-30,7.59999990463,H,IFR,FUL
433814,ON,46.2344999999999,-80.3896,2018,6,29,2018-06-29,0.10000000149,H,IFR,FUL
433815,ON,51.7477999999999,-93.8697999999999,2018,6,16,2018-06-16,0.10000000149,H,IFR,FUL
433816,ON,49.8327999999999,-94.9602,2018,5,13,2018-05-13,0.10000000149,H,IFR,FUL
433817,ON,48.3568,-89.2851,2018,4,23,2018-04-23,0.40000000596,H,IFR,FUL
433818,ON,50.6004,-88.4231,2018,8,12,2018-08-12,0.10000000149,N,IFR,FUL
433819,ON,51.4694,-88.043,2018,6,22,2018-06-22,0.5,N,IFR,FUL
433820,ON,50.1619999999999,-93.0189,2018,7,17,2018-07-17,0.10000000149,N,IFR,FUL
433821,ON,51.2468,-93.4004,2018,7,7,2018-07-07,0.10000000149,N,IFR,MON
433822,ON,49.8412,-92.2693,2018,9,4,2018-09-04,0.10000000149,N,IFR,FUL
433823,ON,50.5063999999999,-89.4681999999999,2018,8,3,2018-08-03,0.40000000596,N,IFR,FUL
433824,ON,49.2141,-90.9669999999999,2018,5,31,2018-05-31,0.699999988079,H,IFR,FUL
433825,ON,49.8483,-93.9774,2018,7,19,2018-07-19,0.10000000149,N,IFR,FUL
433826,ON,46.3046999999999,-80.7938999999999,2018,7,21,2018-07-21,0.10000000149,H,IFR,FUL
433827,ON,45.8196999999999,-80.1741999999999,2018,6,30,2018-06-30,0.20000000298,N,IFR,FUL
433828,ON,48.0343,-81.9932,2018,7,16,2018-07-16,5.0,H,IFR,FUL
433829,ON,46.0276,-80.7550999999999,2018,8,8,2018-08-08,0.10000000149,H,IFR,FUL
433830,ON,48.8693,-92.7905999999999,2018,8,31,2018-08-31,0.20000000298,N,IFR,FUL
433831,ON,46.9346999999999,-80.3029999999999,2018,7,2,2018-07-02,0.5,N,IFR,FUL
433832,ON,46.9754,-79.9699999999999,2018,7,5,2018-07-05,0.10000000149,N,IFR,FUL
433833,ON,46.3971999999999,-81.1748999999999,2018,5,1,2018-05-01,0.10000000149,H,IFR,FUL
433834,ON,50.1167,-91.5935999999999,2018,8,20,2018-08-20,0.10000000149,N,IFR,FUL
433835,ON,50.1732,-94.9098,2018,5,13,2018-05-13,0.10000000149,H,IFR,FUL
433836,ON,50.5790999999999,-90.8452999999999,2018,8,27,2018-08-27,0.20000000298,N,IFR,FUL
433837,ON,49.8524999999999,-81.9285,2018,6,16,2018-06-16,1.10000002384,H,IFR,FUL
433838,ON,47.0525,-83.0394,2018,6,29,2018-06-29,0.10000000149,N,IFR,FUL
433839,ON,50.7353999999999,-92.7001999999999,2018,7,28,2018-07-28,0.5,N,IFR,FUL
433840,ON,50.2214999999999,-92.2212999999999,2018,7,29,2018-07-29,0.20000000298,N,IFR,FUL
433841,ON,51.4789,-93.7647,2018,8,4,2018-08-04,0.300000011921,N,IFR,FUL
433842,ON,50.1430999999999,-94.5186,2018,8,26,2018-08-26,0.10000000149,N,IFR,FUL
433843,ON,51.7242,-94.0097999999999,2018,6,20,2018-06-20,0.10000000149,H,IFR,FUL
433844,ON,50.4027999999999,-92.4856,2018,7,28,2018-07-28,12.0,N,IFR,FUL
433845,ON,48.7875999999999,-93.1041,2018,5,17,2018-05-17,0.800000011921,H,IFR,FUL
433846,ON,51.2742999999999,-91.7720999999999,2018,6,25,2018-06-25,0.20000000298,N,IFR,FUL
433847,ON,46.9639,-79.9924,2018,7,7,2018-07-07,3.0,N,IFR,FUL
433848,ON,51.7479,-93.173,2018,8,18,2018-08-18,0.10000000149,N,IFR,FUL
433849,ON,50.3875,-92.0588,2018,8,14,2018-08-14,0.10000000149,H,IFR,FUL
433850,ON,50.7742,-94.4004999999999,2018,7,14,2018-07-14,1.20000004768,N,IFR,FUL
433851,ON,45.6084,-80.3824,2018,6,10,2018-06-10,0.10000000149,H,IFR,FUL
433852,ON,47.6158,-81.7031999999999,2018,5,12,2018-05-12,1.29999995232,H,IFR,FUL
433853,ON,49.5739999999999,-93.879,2018,7,1,2018-07-01,1.79999995232,N,IFR,FUL
433854,ON,52.1351999999999,-93.3773,2018,6,15,2018-06-15,1.20000004768,N,IFR,FUL
433855,ON,48.6929,-85.6119,2018,5,12,2018-05-12,1.5,H,IFR,FUL
433856,ON,50.197,-93.1757999999999,2018,8,10,2018-08-10,0.699999988079,N,IFR,FUL
433857,ON,51.1257,-91.1987,2018,6,23,2018-06-23,0.10000000149,N,IFR,FUL
433858,ON,48.2406,-82.4418,2018,5,17,2018-05-17,0.300000011921,H,IFR,FUL
433859,ON,50.033,-87.5619999999999,2018,8,10,2018-08-10,0.10000000149,N,IFR,FUL
433860,ON,49.9575999999999,-86.4819999999999,2018,7,17,2018-07-17,2.0,N,IFR,FUL
433861,ON,44.9011,-76.7864,2018,7,7,2018-07-07,0.10000000149,H,IFR,FUL
433862,ON,49.7537,-95.0567,2018,9,5,2018-09-05,0.40000000596,H,IFR,FUL
433863,ON,48.5686,-88.8983999999999,2018,5,21,2018-05-21,7.19999980927,H,IFR,FUL
433864,ON,50.3528999999999,-94.8739,2018,5,15,2018-05-15,0.10000000149,N,IFR,FUL
433865,ON,46.3301999999999,-80.5263999999999,2018,7,9,2018-07-09,0.20000000298,N,IFR,FUL
433866,ON,46.7227999999999,-81.4102,2018,8,5,2018-08-05,1.20000004768,N,IFR,FUL
433867,ON,52.7443,-93.4517,2018,7,15,2018-07-15,3.0,N,IFR,MON
433868,ON,52.6955999999999,-93.1212,2018,7,23,2018-07-23,0.300000011921,N,IFR,MON
433869,ON,46.8849999999999,-80.6436,2018,6,30,2018-06-30,0.20000000298,N,IFR,FUL
433870,ON,51.0929,-93.5925,2018,7,28,2018-07-28,0.10000000149,N,IFR,FUL
433871,ON,51.4771,-90.6312999999999,2018,7,29,2018-07-29,0.5,N,IFR,FUL
433872,ON,49.2441999999999,-81.3028999999999,2018,7,16,2018-07-16,0.20000000298,N,IFR,FUL
433873,ON,46.7802,-81.0163,2018,8,5,2018-08-05,0.20000000298,N,IFR,FUL
433874,ON,45.6268999999999,-80.4044999999999,2018,7,31,2018-07-31,0.10000000149,H,IFR,FUL
433875,ON,50.6022,-91.5889999999999,2018,9,1,2018-09-01,0.10000000149,N,IFR,FUL
433876,ON,45.8188999999999,-77.7258,2018,7,19,2018-07-19,34.2000007628999,N,IFR,FUL
433877,ON,46.4054,-80.8023,2018,6,27,2018-06-27,0.40000000596,H,IFR,FUL
433878,ON,46.0602999999999,-81.3739,2018,7,6,2018-07-06,0.10000000149,N,IFR,FUL
433879,ON,46.3290999999999,-80.4853999999999,2018,5,6,2018-05-06,1.39999997616,H,IFR,FUL
433880,ON,49.2248,-93.4579999999999,2018,8,21,2018-08-21,0.20000000298,N,IFR,FUL
433881,ON,49.9667,-93.8823,2018,8,27,2018-08-27,0.40000000596,N,IFR,FUL
433882,ON,50.6325,-95.0369,2018,7,15,2018-07-15,0.20000000298,N,IFR,FUL
433883,ON,46.5707,-81.4827999999999,2018,6,13,2018-06-13,0.300000011921,N,IFR,FUL
433884,ON,46.6342,-79.8601,2018,7,2,2018-07-02,3.79999995232,N,IFR,FUL
433885,ON,51.1246,-91.3701999999999,2018,8,3,2018-08-03,0.300000011921,N,IFR,FUL
433886,ON,44.9142999999999,-77.4444,2018,7,19,2018-07-19,11.5,N,IFR,FUL
433887,ON,49.9425999999999,-93.0940999999999,2018,7,21,2018-07-21,0.10000000149,N,IFR,FUL
433888,ON,46.841,-79.7279999999999,2018,6,30,2018-06-30,1.70000004768,N,IFR,FUL
433889,ON,48.4641999999999,-90.9903999999999,2018,7,29,2018-07-29,1.0,N,IFR,MON
433890,ON,50.5713999999999,-94.7009,2018,7,28,2018-07-28,0.10000000149,N,IFR,FUL
433891,ON,45.9234999999999,-77.8947,2018,7,16,2018-07-16,0.10000000149,N,IFR,FUL
433892,ON,50.5557,-91.7583999999999,2018,8,5,2018-08-05,0.10000000149,N,IFR,FUL
433893,ON,50.6848,-88.4275999999999,2018,7,29,2018-07-29,0.699999988079,N,IFR,FUL
433894,ON,50.7413999999999,-89.2287,2018,8,31,2018-08-31,29.2000007629,N,IFR,FUL
433895,ON,50.2976,-91.9513,2018,7,19,2018-07-19,0.20000000298,N,IFR,FUL
433896,ON,46.6604,-80.3301,2018,7,3,2018-07-03,4.0,N,IFR,FUL
433897,ON,52.3301,-91.4769,2018,7,7,2018-07-07,30.0,N,IFR,MON
433898,ON,51.8016999999999,-93.9839999999999,2018,5,8,2018-05-08,0.10000000149,H,IFR,FUL
433899,ON,50.2132,-93.159,2018,8,19,2018-08-19,0.10000000149,N,IFR,FUL
433900,ON,50.8874,-86.2955,2018,8,31,2018-08-31,2.0,N,IFR,MON
433901,ON,51.6505,-94.2841999999999,2018,6,13,2018-06-13,0.800000011921,N,IFR,FUL
433902,ON,47.2654,-80.3859,2018,7,1,2018-07-01,13.6000003814999,N,IFR,MON
433903,ON,48.6531999999999,-91.1581,2018,7,28,2018-07-28,0.20000000298,N,IFR,FUL
433904,ON,48.6527,-91.6464,2018,7,30,2018-07-30,0.5,N,IFR,MON
433905,ON,50.3684,-89.4812,2018,8,2,2018-08-02,0.10000000149,N,IFR,FUL
433906,ON,49.3029999999999,-93.0611999999999,2018,8,25,2018-08-25,0.10000000149,N,IFR,FUL
433907,ON,45.6285,-78.7339999999999,2018,6,22,2018-06-22,0.10000000149,H,IFR,FUL
433908,ON,50.2471999999999,-94.8508,2018,7,27,2018-07-27,0.20000000298,N,IFR,FUL
433909,ON,51.8008999999999,-93.9809999999999,2018,5,14,2018-05-14,0.800000011921,H,IFR,FUL
433910,ON,50.6032,-91.5897999999999,2018,8,19,2018-08-19,0.10000000149,N,IFR,FUL
433911,ON,45.9885999999999,-80.5515999999999,2018,7,6,2018-07-06,0.10000000149,H,IFR,FUL
433912,ON,51.0897,-87.2977,2018,7,22,2018-07-22,20.0,N,IFR,FUL
433913,ON,49.5088999999999,-92.1491,2018,8,15,2018-08-15,0.10000000149,H,IFR,FUL
433914,ON,48.4962999999999,-88.6885999999999,2018,6,27,2018-06-27,0.10000000149,H,IFR,FUL
433915,ON,45.9581999999999,-80.5155,2018,7,15,2018-07-15,0.10000000149,H,IFR,FUL
433916,ON,51.7997,-94.01,2018,5,7,2018-05-07,0.300000011921,U,IFR,MON
433917,ON,50.9341,-90.4951999999999,2018,5,25,2018-05-25,0.300000011921,N,IFR,FUL
433918,ON,50.8125,-91.4989,2018,7,25,2018-07-25,0.10000000149,N,IFR,FUL
433919,ON,50.7858999999999,-90.2823999999999,2018,8,10,2018-08-10,30.0,N,IFR,FUL
433920,ON,50.2638,-94.3203,2018,6,21,2018-06-21,1.0,N,IFR,FUL
433921,ON,48.5848999999999,-89.4224999999999,2018,5,18,2018-05-18,0.10000000149,H,IFR,FUL
433922,ON,50.5901,-91.352,2018,7,11,2018-07-11,0.5,N,IFR,FUL
433923,ON,49.7323999999999,-95.0725,2018,8,8,2018-08-08,1.5,U,IFR,FUL
433924,ON,47.2976,-80.5418999999999,2018,7,16,2018-07-16,0.10000000149,N,IFR,FUL
433925,ON,45.6268999999999,-80.0562,2018,7,7,2018-07-07,12.3999996185,H,IFR,FUL
433926,ON,50.6032,-91.5904,2018,9,7,2018-09-07,0.5,N,IFR,FUL
433927,ON,51.8143,-93.9886,2018,5,19,2018-05-19,0.300000011921,H,IFR,FUL
433928,ON,47.0504,-79.4989,2018,6,30,2018-06-30,16.0,N,IFR,FUL
433929,ON,46.2552999999999,-81.2600999999999,2018,7,9,2018-07-09,0.10000000149,N,IFR,FUL
433930,ON,50.417,-93.5665,2018,8,4,2018-08-04,0.10000000149,N,IFR,FUL
433931,ON,51.8036,-93.9709,2018,5,12,2018-05-12,1.0,H,IFR,FUL
433932,ON,48.4236999999999,-82.4726,2018,7,1,2018-07-01,1.10000002384,N,IFR,FUL
433933,ON,48.9941999999999,-92.7286,2018,7,30,2018-07-30,0.10000000149,N,IFR,FUL
433934,ON,49.0831,-82.2496,2018,7,30,2018-07-30,10.0,N,IFR,FUL
433935,ON,50.2959,-91.9556,2018,7,15,2018-07-15,0.20000000298,N,IFR,FUL
433936,ON,50.609,-91.2904999999999,2018,8,8,2018-08-08,0.10000000149,N,IFR,FUL
433937,ON,49.5015,-86.7382,2018,7,24,2018-07-24,1.0,N,IFR,FUL
433938,ON,49.6912999999999,-94.9529,2018,8,30,2018-08-30,1.0,N,IFR,FUL
433939,ON,50.1783,-80.5609,2018,7,14,2018-07-14,0.300000011921,N,IFR,FUL
433940,ON,46.0548,-80.2094,2018,6,28,2018-06-28,0.40000000596,H,IFR,FUL
433941,ON,50.5756999999999,-94.4545999999999,2018,7,4,2018-07-04,39.9000015259,N,IFR,FUL
433942,ON,50.2578999999999,-89.7914999999999,2018,5,7,2018-05-07,0.10000000149,H,IFR,FUL
433943,ON,50.52,-91.7637,2018,8,19,2018-08-19,0.10000000149,N,IFR,FUL
433944,ON,51.1002,-91.3596,2018,8,23,2018-08-23,0.10000000149,N,IFR,FUL
433945,ON,51.4117999999999,-93.2149,2018,7,14,2018-07-14,1.0,N,IFR,FUL
433946,ON,51.0585,-93.629,2018,6,12,2018-06-12,0.300000011921,N,IFR,FUL
433947,ON,46.625,-79.8446,2018,6,30,2018-06-30,1.5,N,IFR,FUL
433948,ON,51.1631,-94.3636,2018,6,25,2018-06-25,0.40000000596,N,IFR,FUL
433949,ON,50.1567999999999,-94.9196,2018,5,4,2018-05-04,22.2000007629,H,IFR,FUL
433950,ON,49.7421,-92.0970999999999,2018,8,19,2018-08-19,0.300000011921,N,IFR,FUL
433951,ON,46.2359,-78.4415999999999,2018,7,5,2018-07-05,1.70000004768,N,IFR,FUL
433952,ON,51.4228,-94.2994,2018,8,18,2018-08-18,0.10000000149,N,IFR,FUL
433953,ON,50.7668,-94.1982,2018,6,26,2018-06-26,0.10000000149,N,IFR,FUL
433954,ON,46.5510999999999,-84.0914999999999,2018,7,9,2018-07-09,0.600000023842,H,IFR,FUL
433955,ON,46.0929,-79.7561,2018,9,13,2018-09-13,0.10000000149,H,IFR,FUL
433956,ON,48.3504999999999,-89.2796,2018,6,11,2018-06-11,0.10000000149,H,IFR,FUL
433957,ON,51.3907999999999,-93.7394,2018,6,22,2018-06-22,0.10000000149,N,IFR,FUL
433958,ON,46.2813999999999,-80.8508,2018,5,14,2018-05-14,0.300000011921,H,IFR,FUL
433959,ON,51.4112999999999,-93.4162,2018,8,19,2018-08-19,0.10000000149,N,IFR,FUL
433960,ON,46.8763999999999,-80.2001,2018,7,5,2018-07-05,0.20000000298,N,IFR,FUL
433961,ON,50.7288,-90.9402,2018,8,15,2018-08-15,0.10000000149,N,IFR,FUL
433962,ON,52.2411,-94.4505999999999,2018,6,27,2018-06-27,5.0,N,IFR,FUL
433963,ON,49.9630999999999,-93.1603,2018,7,8,2018-07-08,0.300000011921,N,IFR,FUL
433964,ON,45.4416999999999,-78.8213999999999,2018,9,21,2018-09-21,0.10000000149,H,IFR,FUL
433965,ON,48.3502,-80.1598999999999,2018,5,23,2018-05-23,6.30000019073,H,IFR,FUL
433966,ON,49.6248999999999,-94.7339,2018,7,21,2018-07-21,0.10000000149,H,IFR,FUL
433967,ON,52.0093,-89.7497,2018,7,13,2018-07-13,1.0,N,IFR,MON
433968,ON,49.0748,-92.1229,2018,8,6,2018-08-06,0.20000000298,N,IFR,FUL
433969,ON,46.7483,-81.5636999999999,2018,7,16,2018-07-16,0.10000000149,N,IFR,FUL
433970,ON,46.1918999999999,-78.6133999999999,2018,7,9,2018-07-09,0.600000023842,N,IFR,FUL
433971,ON,49.7627,-84.8622,2018,9,6,2018-09-06,0.10000000149,U,IFR,FUL
433972,ON,49.8051,-94.6941999999999,2018,5,11,2018-05-11,0.10000000149,H,IFR,FUL
433973,ON,51.4812,-90.1834999999999,2018,5,12,2018-05-12,0.5,H,IFR,FUL
433974,ON,44.8793999999999,-77.1200999999999,2018,7,2,2018-07-02,0.10000000149,N,IFR,FUL
433975,ON,47.4459999999999,-80.5097999999999,2018,7,11,2018-07-11,0.20000000298,H,IFR,FUL
433976,ON,49.6987999999999,-92.1822999999999,2018,8,2,2018-08-02,0.10000000149,H,IFR,FUL
433977,ON,46.9405,-79.9942,2018,7,1,2018-07-01,9.30000019073,N,IFR,FUL
433978,ON,46.5381,-82.1146999999999,2018,7,30,2018-07-30,0.10000000149,N,IFR,FUL
433979,ON,55.9786,-88.3693999999999,2018,7,30,2018-07-30,30.0,N,IFR,MON
433980,ON,48.6034999999999,-85.3225999999999,2018,8,9,2018-08-09,0.10000000149,H,IFR,FUL
433981,ON,51.6090999999999,-90.4934999999999,2018,8,22,2018-08-22,0.10000000149,N,IFR,FUL
433982,ON,49.3160999999999,-83.7141,2018,7,24,2018-07-24,5.30000019073,N,IFR,FUL
433983,ON,50.5075,-91.2968999999999,2018,8,29,2018-08-29,0.10000000149,N,IFR,FUL
433984,ON,45.9718,-79.7755999999999,2018,7,15,2018-07-15,0.5,N,IFR,FUL
433985,ON,46.4592,-80.6137999999999,2018,6,29,2018-06-29,0.10000000149,N,IFR,FUL
433986,ON,45.6589999999999,-78.3717,2018,7,8,2018-07-08,0.10000000149,H,IFR,FUL
433987,ON,51.8117999999999,-93.9654,2018,8,21,2018-08-21,0.10000000149,H,IFR,FUL
433988,ON,49.5032,-92.0451999999999,2018,8,22,2018-08-22,0.10000000149,H,IFR,FUL
433989,ON,49.0007999999999,-94.0233,2018,7,15,2018-07-15,0.300000011921,N,IFR,FUL
433990,ON,49.8051,-94.6948,2018,6,14,2018-06-14,0.10000000149,H,IFR,FUL
433991,ON,51.212,-90.2344999999999,2018,4,29,2018-04-29,0.20000000298,H,IFR,FUL
433992,ON,46.1032999999999,-80.8181,2018,6,30,2018-06-30,0.800000011921,N,IFR,FUL
433993,ON,48.6131,-85.4313999999999,2018,6,25,2018-06-25,0.10000000149,H,IFR,FUL
433994,ON,49.8547999999999,-94.7836999999999,2018,5,13,2018-05-13,0.10000000149,H,IFR,FUL
433995,ON,50.1351,-94.9119,2018,4,29,2018-04-29,4.0,H,IFR,FUL
433996,ON,51.6278,-93.6696,2018,8,18,2018-08-18,0.300000011921,N,IFR,FUL
433997,ON,51.5384999999999,-88.9675,2018,8,17,2018-08-17,10.0,N,IFR,MON
433998,ON,51.5763,-89.5247999999999,2018,6,27,2018-06-27,1.60000002384,N,IFR,FUL
433999,ON,50.7014,-94.0471,2018,7,17,2018-07-17,0.5,N,IFR,FUL
434000,ON,46.1584,-81.0820999999999,2018,7,9,2018-07-09,0.10000000149,N,IFR,FUL
434001,ON,49.7747,-93.9839999999999,2018,9,9,2018-09-09,1.60000002384,H,IFR,FUL
434002,ON,50.9157999999999,-87.9082999999999,2018,8,3,2018-08-03,0.10000000149,N,IFR,FUL
434003,ON,48.9277999999999,-93.9248999999999,2018,6,3,2018-06-03,0.10000000149,H,IFR,FUL
434004,ON,50.9401999999999,-87.745,2018,7,19,2018-07-19,0.699999988079,N,IFR,FUL
434005,ON,51.5739999999999,-94.4495,2018,7,19,2018-07-19,0.10000000149,N,IFR,FUL
434006,ON,46.6128,-80.8687,2018,7,5,2018-07-05,0.20000000298,N,IFR,FUL
434007,ON,50.1411999999999,-86.8396999999999,2018,7,13,2018-07-13,0.10000000149,N,IFR,FUL
434008,ON,49.6375999999999,-80.8538,2018,8,7,2018-08-07,0.20000000298,N,IFR,FUL
434009,ON,50.6642,-90.9219999999999,2018,8,31,2018-08-31,0.10000000149,N,IFR,FUL
434010,ON,46.8027,-82.3636,2018,6,30,2018-06-30,1.60000002384,N,IFR,FUL
434011,ON,45.1777,-79.8423999999999,2018,7,4,2018-07-04,0.20000000298,H,IFR,FUL
434012,ON,55.987,-89.54,2018,8,1,2018-08-01,35.0,N,IFR,MON
434013,ON,50.1267,-94.9523999999999,2018,5,8,2018-05-08,1.10000002384,H,IFR,FUL
434014,ON,49.682,-90.9869999999999,2018,5,25,2018-05-25,2.5,N,IFR,MON
434015,ON,48.0467999999999,-84.6216,2018,5,13,2018-05-13,0.20000000298,H,IFR,FUL
434016,ON,45.8108,-79.6731,2018,8,29,2018-08-29,0.10000000149,N,IFR,FUL
434017,ON,47.0082999999999,-80.6401,2018,6,30,2018-06-30,2.29999995232,N,IFR,FUL
434018,ON,48.8855,-92.7198,2018,7,29,2018-07-29,3.0,N,IFR,FUL
434019,ON,50.2736999999999,-88.4363,2018,8,1,2018-08-01,0.40000000596,N,IFR,FUL
434020,ON,49.1338999999999,-92.9155999999999,2018,8,4,2018-08-04,0.10000000149,N,IFR,FUL
434021,ON,50.1475,-93.6894,2018,8,25,2018-08-25,0.10000000149,N,IFR,FUL
434022,ON,53.7933,-92.7639,2018,6,21,2018-06-21,27.0,N,IFR,MON
